GeneId	Symbol	Normal_transcript	Tumor_transcript	MS	M	S	N	p.o	OR	eOR
83594	NUDT12	uc003koi.2	uc011cvb.1	0	2	1	43	1	0	5.8
835	CASP2	uc003wco.2	uc011ktb.1	0	3	1	42	1	0	4.04761904761905
83637	ZMIZ2	uc003tlq.2	uc010kyk.1	0	6	1	39	1	0	2.02564102564103
83643	CCDC3	uc001ilq.1	uc009xjb.1	2	21	0	23	0.244444444444445	Inf	5.46511627906977
83648	FAM167A	uc010lry.1	uc003wtw.2	0	8	1	37	1	0	1.47058823529412
83692	CD99L2	uc004fel.2	uc004fek.2	1	14	2	29	0.703886693017128	1.03489333946273	1.22068965517241
8370	HIST2H4A	uc001est.1	uc001esu.1	0	2	1	43	1	0	5.8
83737	ITCH	uc002xak.2	uc010zuj.1	0	11	1	34	1	0	1
83875	BCO2	uc001pni.2	uc001png.2	0	8	1	37	1	0	1.47058823529412
83876	MRO	uc002lex.3	uc010dpa.2	0	4	1	41	1	0	3.07407407407407
83877	TM2D2	uc003xmk.2	uc003xml.2	0	1	1	44	1	0	9.88888888888889
83887	TTLL2	uc003qvs.1	uc011egr.1	0	9	1	36	1	0	1.28070175438596
83892	KCTD10	uc001toi.1	uc009zvi.1	0	3	1	42	1	0	4.04761904761905
83959	SLC4A11	uc010zqf.1	uc002wig.2	0	5	1	40	1	0	2.45454545454545
83985	SPNS1	uc002dsa.2	uc010vdi.1	0	1	2	43	1	0	5.8
83989	FAM172A	uc010jbd.2	uc003kkm.3	1	29	0	16	0.652173913043478	Inf	1.67796610169492
84000	TMPRSS13	uc001prs.1	uc001pru.1	0	5	1	40	1	0	2.45454545454545
84033	OBSCN	uc001hsr.1	uc001hsp.1	0	18	1	26	1	0	0.477477477477477
84061	MAGT1	uc004fof.2	uc004fog.3	0	14	2	30	1	0	0.420689655172414
84064	HDHD2	uc002lct.2	uc002lcs.2	0	5	1	40	1	0	2.45454545454545
84070	FAM186B	uc010smk.1	uc001ruo.2	0	4	1	40	1	0	3
84083	ZRANB3	uc002tum.2	uc002tul.2	0	29	1	16	1	0	0.186440677966102
84108	PCGF6	uc001kwt.2	uc001kwu.2	0	9	2	53	1	0	1.12631578947368
84135	UTP15	uc003kcw.1	uc010ize.1	0	1	1	44	1	0	9.88888888888889
84142	FAM175A	uc003hou.2	uc003hov.2	0	1	1	44	1	0	9.88888888888889
84146	ZNF644	uc001dnw.2	uc001dnx.2	0	18	2	26	1	0	0.286486486486487
84162	KIAA1109	uc003iel.1	uc010ins.1	1	17	0	28	0.391304347826087	Inf	4.88571428571429
84163	GTF2IRD2	uc010lbt.1	uc003ubh.2	0	3	1	42	1	0	4.04761904761905
84173	ELMOD3	uc002sph.3	uc010ysp.1	0	3	1	42	1	0	4.04761904761905
84196	USP48	uc001bfb.2	uc001bff.2	3	31	3	54	0.399531737015856	1.73076706169945	1.73015873015873
84216	TMEM117	uc001roe.2	uc009zkc.2	1	35	1	9	0.956521739130435	0.267258316451253	0.267605633802817
84217	ZMYND12	uc001chj.2	uc010ojt.1	0	3	1	42	1	0	4.04761904761905
84224	NBPF3	uc001bes.2	uc010odm.1	1	8	1	36	0.356521739130435	4.30116794928035	4.29411764705882
84229	CCDC135	uc002emi.2	uc002emj.2	0	7	1	38	1	0	1.71111111111111
8424	BBOX1	uc001mrg.1	uc009yih.1	0	18	2	44	1	0	0.481081081081081
84256	FLYWCH1	uc002csd.2	uc002csc.2	0	6	3	36	1	0	0.802197802197802
84267	C9orf64	uc004anb.2	uc004anc.2	0	13	2	76	1	0	1.13333333333333
8427	ZNF282	uc003wfm.2	uc003wfo.2	0	3	1	42	1	0	4.04761904761905
84281	C2orf88	uc002urt.2	uc002urs.2	1	9	0	36	0.217391304347826	Inf	11.5263157894737
84287	ZDHHC16	uc001knk.2	uc001knl.2	0	2	2	41	1	0	3.32
84298	LLPH	uc010ssw.1	uc010ssx.1	0	5	1	40	1	0	2.45454545454545
84333	PCGF5	uc001khh.2	uc001khg.2	0	17	1	27	1	0	0.523809523809524
84333	PCGF5	uc001khi.2	uc001khh.2	0	17	1	27	1	0	0.523809523809524
84342	COG8	uc002ewy.2	uc002ewz.3	0	1	4	41	1	0	3.07407407407407
84343	HPS3	uc003ewu.1	uc003ewv.1	0	4	4	38	1	0	0.950617283950617
84376	HOOK3	uc003xpr.2	uc010lxq.1	2	17	0	27	0.165217391304348	Inf	7.85714285714286
843	CASP10	uc002uxj.1	uc010ftb.1	0	14	2	75	1	0	1.04137931034483
84514	GHDC	uc002hzf.3	uc010wgg.1	0	1	1	43	1	0	9.66666666666667
84514	GHDC	uc002hzf.3	uc002hzg.1	0	1	1	43	1	0	9.66666666666667
84527	ZNF559	uc002mle.3	uc010dwk.1	0	3	1	42	1	0	4.04761904761905
84619	ZGPAT	uc002ygj.2	uc002ygn.3	0	6	1	39	1	0	2.02564102564103
84620	ST6GAL2	uc002tdq.2	uc002tdr.2	3	41	1	46	0.283693460097954	3.324397989117	2.6144578313253
8463	TEAD2	uc002pni.2	uc010yao.1	0	6	1	39	1	0	2.02564102564103
84669	USP32	uc002iyo.1	uc002iyn.1	0	19	1	26	1	0	0.452991452991453
84679	SLC9A7	uc004dgv.1	uc004dgu.1	0	15	1	30	1	0	0.655913978494624
8470	SORBS2	uc011cku.1	uc003iyc.2	1	27	0	18	0.608695652173913	Inf	2.01818181818182
84717	HDGFRP2	uc002mao.2	uc002map.2	1	5	0	40	0.130434782608696	Inf	22.0909090909091
84765	ZNF577	uc010ydd.1	uc010yde.1	0	6	1	39	1	0	2.02564102564103
8476	CDC42BPA	uc001hqq.2	uc001hqp.2	0	24	2	20	1	0	0.16734693877551
84866	TMEM25	uc010rye.1	uc001pth.2	0	2	2	41	1	0	3.32
84866	TMEM25	uc010rye.1	uc001ptn.2	0	2	1	41	1	0	5.53333333333333
84867	PTPN5	uc001mpd.2	uc010rdj.1	0	15	1	30	1	0	0.655913978494624
84871	AGBL4	uc001cru.2	uc010omx.1	1	41	0	4	0.91304347826087	Inf	0.325301204819277
84878	ZBTB45	uc002qtf.2	uc002qtd.2	0	1	1	44	1	0	9.88888888888889
84886	C1orf198	uc001hub.2	uc009xfh.1	1	2	0	43	0.0652173913043478	Inf	52.2
8490	RGS5	uc001gcn.2	uc009wvb.2	0	15	2	47	1	0	0.612903225806452
84930	MASTL	uc001itm.2	uc001itl.2	1	2	0	43	0.0652173913043478	Inf	52.2
84939	MUM1	uc002lrz.2	uc002lsb.2	0	6	3	82	1	0	1.81318681318681
84957	RELT	uc001otv.2	uc001otx.2	0	2	1	41	1	0	5.53333333333333
84957	RELT	uc001otv.2	uc001otw.2	0	2	1	41	1	0	5.53333333333333
84957	RELT	uc001otw.2	uc001otx.2	0	2	1	41	1	0	5.53333333333333
84961	FBXL20	uc010cvu.2	uc002hrt.2	0	15	1	29	1	0	0.634408602150538
84961	FBXL20	uc002hrt.2	uc010cvu.2	0	15	1	29	1	0	0.634408602150538
84988	PPP1R16A	uc003zdd.2	uc003zdf.2	0	2	2	42	1	0	3.4
8498	RANBP3	uc002mdy.2	uc010xix.1	1	11	1	33	0.457971014492754	2.9153406337895	2.91304347826087
8500	PPFIA1	uc001opo.2	uc001opr.2	1	16	0	29	0.369565217391304	Inf	5.36363636363636
85016	C11orf70	uc001pgp.2	uc001pgq.2	0	5	1	40	1	0	2.45454545454545
85019	C18orf45	uc002kue.2	uc002kuf.2	0	21	1	22	1	0	0.348837209302326
85019	C18orf45	uc002kue.2	uc002kug.2	0	21	2	22	1	0	0.209302325581395
8502	PKP4	uc002uaa.2	uc002uad.2	0	15	1	30	1	0	0.655913978494624
8518	IKBKAP	uc004bdm.3	uc004bdk.2	0	5	1	38	1	0	2.33333333333333
8518	IKBKAP	uc004bdm.3	uc010mtp.2	0	5	1	38	1	0	2.33333333333333
8518	IKBKAP	uc010mtp.2	uc004bdl.2	0	5	1	38	1	0	2.33333333333333
8525	DGKZ	uc001ncn.1	uc001ncl.2	1	6	0	38	0.155555555555556	Inf	17.7692307692308
8525	DGKZ	uc001ncj.1	uc001ncl.2	1	6	0	38	0.155555555555556	Inf	17.7692307692308
8531	CSDA	uc001qyu.2	uc001qyt.2	0	6	1	39	1	0	2.02564102564103
85329	LGALS12	uc001nxa.2	uc001nxb.2	0	2	1	42	1	0	5.66666666666667
85329	LGALS12	uc001nxb.2	uc001nxa.2	0	2	1	42	1	0	5.66666666666667
85365	ALG2	uc004azf.2	uc004azg.2	0	2	2	42	1	0	3.4
85411	C6orf114	uc003nav.2	uc003nau.2	0	4	1	39	1	0	2.92592592592593
85411	C6orf114	uc003nau.2	uc003nav.2	0	4	2	39	1	0	1.75555555555556
85415	RHPN2	uc002nuf.2	uc010xro.1	0	10	1	35	1	0	1.12698412698413
8541	PPFIA3	uc010yaj.1	uc002pms.2	0	5	1	40	1	0	2.45454545454545
8542	APOL1	uc003apf.2	uc011amo.1	0	1	1	44	1	0	9.88888888888889
85442	KNDC1	uc001llz.1	uc001lma.1	1	15	1	29	0.579710144927536	1.90400890722559	1.90322580645161
8544	PIR	uc004cwv.2	uc004cwu.2	0	7	1	38	1	0	1.71111111111111
85476	GFM1	uc003fce.2	uc003fcg.2	0	9	1	36	1	0	1.28070175438596
8567	MADD	uc001nez.2	uc001nev.1	0	8	1	37	1	0	1.47058823529412
859	CAV3	uc003brb.2	uc003bra.2	0	5	1	40	1	0	2.45454545454545
8602	NOP14	uc003ggl.2	uc010icp.2	0	4	1	41	1	0	3.07407407407407
8604	SLC25A12	uc002uhh.2	uc010fqh.2	0	16	2	62	1	0	0.757575757575758
8629	JRK	uc003ywp.2	uc003ywo.2	1	4	1	40	0.207729468599034	9.05538710505223	9
862	RUNX1T1	uc003yfe.1	uc011lgi.1	0	26	1	19	1	0	0.245283018867925
8643	PTCH2	uc010olf.1	uc010olg.1	0	3	3	40	1	0	1.6530612244898
864	RUNX3	uc009vrj.2	uc001bjr.2	1	13	0	32	0.304347826086957	Inf	7.22222222222222
8650	NUMB	uc001xob.1	uc010ttz.1	0	15	1	30	1	0	0.655913978494624
8653	DDX3Y	uc010nwv.1	uc010nww.1	0	1	1	44	1	0	9.88888888888889
8655	DYNLL1	uc001tyl.2	uc001tym.2	0	4	1	41	1	0	3.07407407407407
865	CBFB	uc002era.2	uc010vja.1	0	12	3	64	1	0	0.737142857142857
865	CBFB	uc002erb.2	uc010vja.1	0	8	1	35	1	0	1.3921568627451
8677	STX10	uc010xnb.1	uc010xna.1	0	2	1	43	1	0	5.8
8693	GALNT4	uc001tbd.2	uc001tbe.2	0	1	2	43	1	0	5.8
8706	B3GALNT1	uc003fdv.2	uc003fdz.2	0	7	2	76	1	0	2.04
8706	B3GALNT1	uc003fdv.2	uc003fdy.2	0	7	6	76	1	0	0.784615384615385
8710	SERPINB7	uc010dqg.2	uc002ljl.2	0	17	1	28	1	0	0.542857142857143
8728	ADAM19	uc003lwz.2	uc003lwy.2	2	28	2	66	0.358337393557532	2.33421263038654	2.33333333333333
8731	RNMT	uc002ksm.1	uc002ksl.1	0	5	1	39	1	0	2.39393939393939
8731	RNMT	uc002ksm.1	uc010dlk.2	0	5	1	39	1	0	2.39393939393939
8740	TNFSF14	uc002mfj.1	uc002mfk.1	0	2	1	43	1	0	5.8
8751	ADAM15	uc001fgw.1	uc001fhb.1	0	1	1	44	1	0	9.88888888888889
8763	CD164	uc003pte.2	uc011eap.1	0	3	3	40	1	0	1.6530612244898
8767	RIPK2	uc003yee.2	uc003yef.2	0	10	9	72	1	0	0.363408521303258
8794	TNFRSF10C	uc003xcy.2	uc003xcx.2	1	4	7	34	0.633820510463584	1.20891086223269	1.53333333333333
8801	SUCLG2	uc003dna.3	uc010hob.2	3	24	0	19	0.192687747035573	Inf	5.57142857142857
8808	IL1RL2	uc002tbt.2	uc002tbs.2	0	3	1	42	1	0	4.04761904761905
8824	CES2	uc002eqs.2	uc002eqq.2	1	1	0	44	0.0434782608695653	Inf	89
8831	SYNGAP1	uc010juy.2	uc011dri.1	0	3	1	42	1	0	4.04761904761905
8834	TMEM11	uc002gyp.2	uc002gyq.2	0	6	4	81	1	0	1.39316239316239
8837	CFLAR	uc002uxd.3	uc002uxe.2	0	5	1	40	1	0	2.45454545454545
8840	WISP1	uc003yud.2	uc010meb.2	0	7	1	38	1	0	1.71111111111111
88455	ANKRD13A	uc001tpx.2	uc001tqa.2	0	2	1	43	1	0	5.8
8847	DLEU2	uc001veb.1	uc001vdw.2	0	7	1	38	1	0	1.71111111111111
8874	ARHGEF7	uc010tjo.1	uc001vrv.3	1	23	1	21	0.776811594202899	0.914856289873867	0.914893617021277
8878	SQSTM1	uc003mkv.3	uc011dgs.1	0	2	1	42	1	0	5.66666666666667
887	CCKBR	uc001mcp.2	uc001mcs.2	0	3	1	42	1	0	4.04761904761905
8893	EIF2B5	uc003fmp.2	uc003fmr.2	0	1	3	42	1	0	4.04761904761905
8895	CPNE3	uc003ydv.2	uc003ydw.1	0	7	2	37	1	0	1
8897	MTMR3	uc003agv.3	uc003agw.3	0	12	1	33	1	0	0.893333333333333
8909	ENDOU	uc010sll.1	uc010slm.1	0	2	1	43	1	0	5.8
8910	SGCE	uc003unl.2	uc003unk.2	0	5	1	40	1	0	2.45454545454545
892	CCNC	uc003pqe.2	uc003pqd.2	0	5	1	40	1	0	2.45454545454545
8939	FUBP3	uc004bzr.1	uc004bzs.1	0	6	1	39	1	0	2.02564102564103
896	CCND3	uc003orn.2	uc003orp.2	0	15	2	29	1	0	0.380645161290323
89781	HPS4	uc003acl.2	uc003ach.2	1	3	2	40	0.243741765480896	6.17072116439345	6.94285714285714
89782	LMLN	uc011buo.1	uc003fyu.2	0	9	1	36	1	0	1.28070175438596
89797	NAV2	uc001mpu.2	uc001mpv.2	0	31	1	14	1	0	0.153439153439153
89849	ATG16L2	uc001otf.2	uc010rrf.1	1	8	2	79	0.273748723186925	4.78882101633104	5.61176470588235
89853	FAM125B	uc011lzy.1	uc010mxe.1	1	19	0	26	0.434782608695652	Inf	4.07692307692308
89858	SIGLEC12	uc002pwx.1	uc002pww.1	1	4	0	41	0.108695652173913	Inf	27.6666666666667
8985	PLOD3	uc003uyd.2	uc010lhs.2	1	3	3	39	0.314091368691975	4.11810683314379	4.83673469387755
8986	RPS6KA4	uc001oae.2	uc010rnl.1	0	4	1	40	1	0	3
8986	RPS6KA4	uc001oae.2	uc009ypp.2	0	4	1	40	1	0	3
8987	STBD1	uc003hka.2	uc011cbw.1	1	17	2	71	0.488035559945672	2.06800335336004	2.45142857142857
89894	TMEM116	uc001ttg.1	uc001tth.1	0	10	1	35	1	0	1.12698412698413
89910	UBE3B	uc001tot.2	uc001tol.1	0	3	1	42	1	0	4.04761904761905
89927	C16orf45	uc002ddo.2	uc002ddp.2	3	24	2	51	0.209714086712754	3.13702217442115	2.94285714285714
89941	RHOT2	uc002cip.2	uc010bqy.2	0	1	2	43	1	0	5.8
9001	HAP1	uc002hxp.1	uc002hxn.1	0	3	1	41	1	0	3.95238095238095
90317	ZNF616	uc002pym.2	uc002pyn.2	0	7	1	38	1	0	1.71111111111111
9033	PKD2L1	uc001kqx.1	uc009xwm.1	0	5	1	40	1	0	2.45454545454545
90411	MCFD2	uc002rvk.2	uc002rvl.2	0	4	1	41	1	0	3.07407407407407
9043	SPAG9	uc002itb.2	uc002ita.2	0	22	1	23	1	0	0.348148148148148
9046	DOK2	uc003wzy.1	uc010lth.1	1	22	0	23	0.5	Inf	3.13333333333333
9047	SH2D2A	uc001fqd.2	uc001fqc.1	0	6	8	77	1	0	0.701357466063348
90507	SCRN2	uc002imd.2	uc002imc.2	0	1	1	44	1	0	9.88888888888889
9050	PSTPIP2	uc002lbp.3	uc002lbq.3	1	17	4	58	0.730823723245442	0.854575258144363	1.11428571428571
9053	MAP7	uc003qgz.2	uc011edg.1	1	19	0	26	0.434782608695652	Inf	4.07692307692308
9054	NFS1	uc002xdw.1	uc002xdu.1	0	4	1	41	1	0	3.07407407407407
9057	SLC7A6	uc002evt.1	uc002evu.1	0	4	1	41	1	0	3.07407407407407
90627	STARD13	uc001uuw.2	uc001uuv.2	0	35	1	10	1	0	0.0985915492957746
90634	N4BP2L1	uc001uud.2	uc001uuc.2	0	1	1	44	1	0	9.88888888888889
9064	MAP3K6	uc001bny.1	uc009vsw.1	0	2	1	43	1	0	5.8
90665	TBL1Y	uc004frd.2	uc004frc.2	0	8	1	37	1	0	1.47058823529412
9071	CLDN10	uc001vmh.2	uc001vmg.2	2	18	0	25	0.191919191919192	Inf	6.89189189189189
9071	CLDN10	uc001vmh.2	uc010tii.1	1	18	0	25	0.431818181818182	Inf	4.13513513513514
90736	FAM104B	uc004duh.1	uc004dug.1	0	1	1	44	1	0	9.88888888888889
90806	ANGEL2	uc001hjz.2	uc010ptq.1	0	1	1	41	1	0	9.22222222222222
90853	SPOCD1	uc001btt.2	uc001btv.2	0	4	1	41	1	0	3.07407407407407
90864	SPSB3	uc002cmu.2	uc002cms.2	0	1	1	43	1	0	9.66666666666667
90864	SPSB3	uc002cmu.2	uc002cmr.2	0	1	1	43	1	0	9.66666666666667
908	CCT6A	uc003trl.1	uc011kcu.1	0	1	1	44	1	0	9.88888888888889
90957	DHX57	uc002rrf.2	uc002rrd.3	0	13	2	30	1	0	0.451851851851852
91050	CCDC149	uc003gra.1	uc011bxq.1	1	16	0	29	0.369565217391304	Inf	5.36363636363636
91137	SLC25A46	uc003koz.2	uc011cvi.1	1	6	1	83	0.148717948717949	12.8841547916963	12.8461538461538
91147	TMEM67	uc011lgk.1	uc011lgl.1	1	6	0	39	0.152173913043478	Inf	18.2307692307692
9123	SLC16A3	uc002keb.2	uc002kec.2	0	5	1	40	1	0	2.45454545454545
912	CD1D	uc001frr.2	uc009wss.2	0	4	2	85	1	0	3.8
9131	AIFM1	uc004evg.2	uc004evi.2	1	3	0	42	0.0869565217391305	Inf	36.4285714285714
91452	ACBD5	uc010qdm.1	uc010qdo.1	0	13	2	31	1	0	0.466666666666667
9150	CTDP1	uc002lnh.1	uc002lni.1	0	13	1	32	1	0	0.802469135802469
9156	EXO1	uc009xgq.2	uc001hzi.2	0	9	1	36	1	0	1.28070175438596
91614	DEPDC7	uc001mub.2	uc010reh.1	0	2	1	43	1	0	5.8
9166	EBAG9	uc003ynf.2	uc003yng.2	2	9	17	81	0.608303752767937	1.05826753462381	1.22556390977444
9175	MAP3K13	uc011bru.1	uc011brt.1	1	19	0	26	0.434782608695652	Inf	4.07692307692308
9180	OSMR	uc003jln.1	uc003jlm.1	0	6	2	38	1	0	1.18461538461538
92014	MCART1	uc004aav.2	uc004aaq.1	1	5	0	39	0.133333333333334	Inf	21.5454545454545
92014	MCART1	uc004aav.2	uc004aar.1	0	5	1	39	1	0	2.39393939393939
9201	DCLK1	uc001uvh.3	uc010abk.2	1	34	1	10	0.946859903381642	0.304037780620004	0.304347826086957
9204	ZMYM6	uc001byh.2	uc001byj.2	0	5	1	38	1	0	2.33333333333333
9204	ZMYM6	uc001byh.2	uc010oht.1	0	5	2	38	1	0	1.4
9205	ZMYM5	uc010tcn.1	uc001umm.1	0	5	1	40	1	0	2.45454545454545
9209	LRRFIP2	uc003cgs.3	uc003cgt.3	4	18	11	58	0.517241960287237	1.16959639905444	1.23736780258519
9217	VAPB	uc002xza.2	uc010zzo.1	0	15	1	30	1	0	0.655913978494624
9219	MTA2	uc001ntq.1	uc010rlx.1	0	2	1	43	1	0	5.8
9227	LRAT	uc003ion.1	uc003iom.1	0	2	1	43	1	0	5.8
9236	CCPG1	uc010bfk.1	uc002acz.1	1	12	0	33	0.282608695652174	Inf	8.04
9245	GCNT3	uc002agd.2	uc002age.2	0	1	1	44	1	0	9.88888888888889
92482	NCRNA00081	uc001kzj.3	uc009xxw.2	0	1	1	44	1	0	9.88888888888889
92521	CYTSB	uc002gwt.2	uc002gwv.2	0	26	1	19	1	0	0.245283018867925
9255	AIMP1	uc003hyh.2	uc011cfg.1	0	2	1	43	1	0	5.8
92591	ASB16	uc002ifm.1	uc002ifl.1	0	1	1	44	1	0	9.88888888888889
9260	PDLIM7	uc003mhb.1	uc003mhc.1	0	3	1	42	1	0	4.04761904761905
9262	STK17B	uc002utk.2	uc010fsh.2	0	7	1	38	1	0	1.71111111111111
9266	CYTH2	uc002pji.2	uc002pjj.3	0	6	3	82	1	0	1.81318681318681
9276	COPB2	uc003etf.3	uc011bmv.1	0	2	2	42	1	0	3.4
92799	SHKBP1	uc002oob.2	uc010xvn.1	0	2	1	43	1	0	5.8
92	ACVR2A	uc002twh.2	uc010zbn.1	0	9	2	35	1	0	0.747368421052632
9306	SOCS6	uc010dqq.2	uc002lkr.1	0	7	1	38	1	0	1.71111111111111
93099	DMKN	uc002nzk.3	uc002nzy.3	0	6	3	77	1	0	1.7032967032967
93099	DMKN	uc002nzk.3	uc002nzv.2	0	4	2	38	1	0	1.71111111111111
930	CD19	uc010byo.1	uc002drs.2	0	1	1	44	1	0	9.88888888888889
9311	ACCN3	uc003wio.2	uc003wip.2	0	1	2	43	1	0	5.8
93134	ZNF561	uc002mlu.2	uc010dwu.2	0	1	1	44	1	0	9.88888888888889
93185	IGSF8	uc001fuz.2	uc009wtf.2	0	1	1	44	1	0	9.88888888888889
9318	COPS2	uc001zxh.2	uc010ufa.1	0	3	1	42	1	0	4.04761904761905
93436	ARMC6	uc002nlc.2	uc002nle.2	0	15	3	73	1	0	0.67741935483871
9351	SLC9A3R2	uc002coi.2	uc002cok.2	0	3	1	42	1	0	4.04761904761905
9358	ITGBL1	uc001vpc.3	uc010agb.2	0	31	1	14	1	0	0.153439153439153
93627	TBCK	uc010ilv.2	uc003hyb.2	0	20	1	24	1	0	0.398373983739837
93627	TBCK	uc010ilv.2	uc003hyc.2	1	20	0	24	0.466666666666667	Inf	3.58536585365854
9364	RAB28	uc003gmu.2	uc003gmv.2	0	18	1	27	1	0	0.495495495495495
9374	PPT2	uc003oaa.2	uc003nzw.2	0	1	1	44	1	0	9.88888888888889
9375	TM9SF2	uc001voj.1	uc010afz.1	0	5	1	40	1	0	2.45454545454545
9399	STOML1	uc002awf.2	uc002awi.2	0	1	1	44	1	0	9.88888888888889
94015	TTYH2	uc002jkc.2	uc010wqw.1	2	14	2	73	0.140990096046276	5.07745894792505	5.06896551724138
9402	GRAP2	uc010gya.1	uc011aoo.1	1	16	0	29	0.369565217391304	Inf	5.36363636363636
9404	LPXN	uc001nmw.2	uc010rkj.1	0	8	1	37	1	0	1.47058823529412
9406	ZRANB2	uc001dft.2	uc001dfs.2	0	3	4	39	1	0	1.25396825396825
94241	TP53INP1	uc003yhh.2	uc003yhg.2	0	3	4	84	1	0	2.68253968253968
942	CD86	uc003eet.2	uc011bjo.1	0	12	1	33	1	0	0.893333333333333
9437	NCR1	uc002qie.2	uc002qif.2	0	2	1	43	1	0	5.8
9439	MED23	uc003qcs.1	uc003qcr.1	0	9	3	34	1	0	0.518796992481203
9448	MAP4K4	uc002tbf.2	uc002tbl.2	1	36	1	51	0.661389172625128	1.41100045617816	1.41095890410959
9448	MAP4K4	uc002tbe.2	uc002tbl.2	0	15	1	28	1	0	0.612903225806452
9448	MAP4K4	uc002tbe.2	uc002tbg.2	0	15	1	28	1	0	0.612903225806452
9450	LY86	uc003mwy.1	uc003mwz.1	0	14	1	31	1	0	0.724137931034483
9457	FHL5	uc003pos.1	uc003pot.1	0	12	1	33	1	0	0.893333333333333
9472	AKAP6	uc001wrq.2	uc010aml.2	2	70	0	19	0.624175824175824	Inf	1.38297872340426
9473	C1orf38	uc001bpc.3	uc001bpa.2	0	2	1	43	1	0	5.8
9474	ATG5	uc003prf.2	uc010kdc.2	0	15	1	30	1	0	0.655913978494624
9478	CABP1	uc001tyx.2	uc001tyw.2	0	11	1	34	1	0	1
9489	PGS1	uc002jvm.2	uc002jvo.2	0	5	1	40	1	0	2.45454545454545
9496	TBX4	uc010woy.1	uc010ddo.2	0	10	1	35	1	0	1.12698412698413
950	SCARB2	uc003hju.1	uc011cbu.1	0	2	1	43	1	0	5.8
9522	SCAMP1	uc003kfl.2	uc003kfn.2	1	14	0	28	0.348837209302326	Inf	5.89655172413793
9522	SCAMP1	uc011ctc.1	uc011ctd.1	1	14	0	28	0.348837209302326	Inf	5.89655172413793
9522	SCAMP1	uc003kfl.2	uc003kfm.2	1	14	1	28	0.570824524312897	1.96644472271549	1.96551724137931
9530	BAG4	uc003xky.1	uc003xkz.1	0	2	1	43	1	0	5.8
9536	PTGES	uc004byj.2	uc004byi.2	0	3	1	42	1	0	4.04761904761905
953	ENTPD1	uc001klh.3	uc010qoj.1	0	23	1	22	1	0	0.319148936170213
9542	NRG2	uc003ley.1	uc003lex.1	0	18	1	27	1	0	0.495495495495495
9555	H2AFY	uc003lao.1	uc003lat.1	0	9	1	36	1	0	1.28070175438596
9557	CHD1L	uc001epm.3	uc009wji.2	0	6	1	39	1	0	2.02564102564103
9604	RNF14	uc003lmb.2	uc011dbh.1	0	1	1	43	1	0	9.66666666666667
9604	RNF14	uc011dbg.1	uc011dbh.1	0	1	1	43	1	0	9.66666666666667
9605	C16orf7	uc002fom.1	uc002fol.1	0	6	14	71	1	0	0.379310344827586
9611	NCOR1	uc010vwb.1	uc002gpr.2	1	24	1	38	0.632440476190476	1.57157062774999	1.57142857142857
9612	NCOR2	uc010taz.1	uc010tay.1	2	24	0	20	0.314009661835749	Inf	4.18367346938776
9625	AATK	uc010dia.2	uc010dhz.2	0	5	1	40	1	0	2.45454545454545
9637	FEZ2	uc002rph.2	uc002rpi.2	0	8	1	37	1	0	1.47058823529412
96459	FNIP1	uc003kvt.1	uc003kvs.1	7	26	9	49	0.339797454263469	1.45939759613222	1.4746772591857
9645	MICAL2	uc001mkc.2	uc010rch.1	0	17	1	28	1	0	0.542857142857143
9654	TTLL4	uc002viy.2	uc010fvx.2	1	9	2	52	0.404665898617511	2.82501122563692	3.31578947368421
9669	EIF5B	uc002tab.2	uc010yvq.1	0	12	1	33	1	0	0.893333333333333
9670	IPO13	uc001ckx.2	uc001cky.2	0	4	1	41	1	0	3.07407407407407
9678	PHF14	uc003srz.2	uc011jxj.1	1	15	0	30	0.347826086956522	Inf	5.90322580645161
9685	CLINT1	uc003lxj.1	uc003lxi.1	1	17	1	68	0.3728949478749	3.91578038934892	3.91428571428571
9700	ESPL1	uc001sck.2	uc001scj.2	0	5	1	40	1	0	2.45454545454545
9702	CEP57	uc001pfp.1	uc001pfq.1	0	12	1	32	1	0	0.866666666666667
9702	CEP57	uc001pfp.1	uc001pfr.1	0	12	1	32	1	0	0.866666666666667
970	CD70	uc010xjf.1	uc002mfi.2	0	5	1	40	1	0	2.45454545454545
9727	RAB11FIP3	uc002chf.2	uc010uuf.1	0	17	1	28	1	0	0.542857142857143
9733	SART3	uc001tmz.1	uc009zux.1	0	4	1	41	1	0	3.07407407407407
9734	HDAC9	uc011jyc.1	uc011jye.1	1	36	0	8	0.822222222222222	Inf	0.698630136986301
9734	HDAC9	uc011jyf.1	uc011jya.1	1	36	0	8	0.822222222222222	Inf	0.698630136986301
9764	KIAA0513	uc010voj.1	uc002fiu.2	0	7	2	55	1	0	1.48
9774	BCLAF1	uc003qgx.1	uc011ede.1	0	6	1	39	1	0	2.02564102564103
9783	RIMS3	uc001cfv.1	uc001cfu.1	0	6	1	39	1	0	2.02564102564103
9786	KIAA0586	uc010trs.1	uc001xdv.3	0	9	1	36	1	0	1.28070175438596
9787	DLGAP5	uc001xbs.2	uc001xbt.2	0	8	1	37	1	0	1.47058823529412
9812	KIAA0141	uc003llt.2	uc003llu.1	0	2	1	43	1	0	5.8
9823	ARMCX2	uc004eie.3	uc004eid.2	0	1	1	44	1	0	9.88888888888889
9832	JAKMIP2	uc010jgo.1	uc003lor.1	0	26	1	19	1	0	0.245283018867925
