Tumor	GeneId	Symbol	Normal_transcript	Tumor_transcript	Recurrence	Affects_mutated_feature	PPI	Pannegative
kirp	1435	CSF1	uc001dyw.3	uc001dyv.3	0	0	0	0
kirp	55779	WDR52	uc003ead.1	uc010hqj.1	0	0	0	0
kirp	1655	DDX5	uc002jek.2	uc010deh.2	0	0	0	0
kirp	80149	ZC3H12A	uc001cbb.3	uc001cbc.1	0	0	0	0
kirp	51292	GMPR2	uc001wnx.2	uc010tod.1	0	0	0	0
kirp	6451	SH3BGRL	uc004eef.2	uc010nmn.2	0	0	0	0
kirp	10152	ABI2	uc002uzz.2	uc010zin.1	0	0	0	0
kirp	85369	FAM40A	uc001dza.1	uc001dyz.1	0	0	0	0
kirp	3590	IL11RA	uc011loq.1	uc003zvl.2	0	1	0	0
kirp	84460	ZMAT1	uc004eim.2	uc011mrl.1	0	1	0	0
kirp	11083	DIDO1	uc002ydv.1	uc002ydr.1	0	0	0	0
kirp	1635	DCTD	uc003ivg.2	uc003ivf.2	0	0	0	0
kirp	117166	WFIKKN1	uc002chs.1	uc002cht.1	0	1	0	0
kirp	56144	PCDHA4	uc003lhh.1	uc003lhi.2	1	0	0	0
kirp	6301	SARS	uc001dwu.1	uc001dwz.1	0	0	0	0
kirp	338657	CCDC84	uc001pul.2	uc010ryl.1	0	1	0	0
kirp	10231	RCAN2	uc003oyc.1	uc003oyb.1	0	0	0	0
kirp	11064	CEP110	uc004bla.1	uc010mvp.1	0	0	0	0
kirp	4296	MAP3K11	uc001oew.2	uc001oev.2	1	1	1	0
kirp	2060	EPS15	uc001csq.1	uc001csp.3	0	0	0	0
kirp	23493	HEY2	uc003qad.2	uc011ebr.1	0	0	0	0
kirp	4045	LSAMP	uc003ebt.2	uc003ebs.2	0	1	1	0
kirp	55906	ZC4H2	uc004dvu.2	uc004dvv.2	0	0	0	0
kirp	1399	CRKL	uc002ztf.2	uc002ztg.1	0	0	1	0
kirp	8412	BCAR3	uc001dpx.3	uc001dpy.2	0	0	0	0
kirp	8714	ABCC3	uc002isl.2	uc002isk.3	0	0	0	0
kirp	92359	CRB3	uc002mfa.2	uc002mez.2	0	0	0	0
kirp	7699	ZNF140	uc001ulo.2	uc010tbu.1	0	0	0	0
kirp	149428	BNIPL	uc001ewl.2	uc009wmj.2	0	0	0	0
kirp	51586	MED15	uc002zsq.2	uc011ahu.1	0	0	0	0
kirp	57644	MYH7B	uc002xbi.1	uc010gfa.1	0	0	0	0
kirp	51343	FZR1	uc002lxt.2	uc002lxv.2	0	0	0	0
kirp	27443	CECR2	uc002zml.2	uc010gqw.1	0	0	0	0
kirp	142678	MIB2	uc001agj.2	uc001agn.2	0	0	0	0
kirp	1827	RCAN1	uc002yub.2	uc002yuc.2	0	0	0	0
kirp	255919	TMEM188	uc002efu.2	uc002efv.2	0	0	0	0
kirp	8775	NAPA	uc002pha.1	uc002phc.1	0	0	0	0
kirp	400818	NBPF9	uc001elp.2	uc010oyd.1	0	0	0	0
kirp	7775	ZNF232	uc010vsv.1	uc002gat.2	0	1	0	0
kirp	4801	NFYB	uc001tkl.1	uc001tkk.1	0	0	0	0
kirp	10014	HDAC5	uc002iff.1	uc002ifg.1	0	1	0	0
kirp	10208	USPL1	uc001utc.2	uc001ute.1	0	0	0	0
kirp	377047	PRSS45	uc010hjl.2	uc011bam.1	0	0	0	0
kirp	9659	PDE4DIP	uc001emb.1	uc001elv.3	0	1	0	0
kirp	5859	QARS	uc003cvx.2	uc011bcc.1	1	0	1	0
kirp	91452	ACBD5	uc010qdm.1	uc010qdo.1	0	0	0	0
kirp	338692	ANKRD13D	uc001okd.1	uc001okg.1	0	0	0	0
kirp	10312	TCIRG1	uc001one.2	uc001oni.2	0	0	0	0
kirp	55072	RNF31	uc001wmn.1	uc001wmo.1	0	0	0	0
kirp	3609	ILF3	uc002mpn.2	uc002mpq.2	0	1	1	0
kirp	120227	CYP2R1	uc001mlr.2	uc001mlp.2	0	0	0	0
kirp	6919	TCEA2	uc011abr.1	uc010gkt.2	0	0	0	0
kirp	8505	PARG	uc001jig.2	uc009xoi.2	0	0	0	0
kirp	8481	OFD1	uc004cvp.3	uc011mil.1	0	0	0	0
kirp	339123	JMJD8	uc002ciw.1	uc002ciy.1	0	0	0	0
kirp	10574	CCT7	uc002siz.2	uc002sja.2	0	0	0	0
kirp	55049	C19orf60	uc002njv.3	uc002njw.3	0	0	0	0
kirp	55791	C1orf103	uc001eaa.2	uc001eac.1	0	0	0	0
kirp	22888	UBOX5	uc002whw.2	uc002whx.2	0	0	0	0
kirp	26088	GGA1	uc003atc.2	uc003atd.2	0	0	0	0
kirp	150248	C22orf15	uc002zxv.1	uc002zxu.2	0	0	0	0
kirp	23632	CA14	uc009wln.2	uc001etx.2	0	0	0	0
kirp	50808	AK3	uc003ziq.1	uc003zir.1	0	0	0	0
kirp	55719	FAM178A	uc001krt.3	uc001krq.3	0	0	0	0
kirp	5082	PDCL	uc004bmz.1	uc004bna.2	0	0	0	0
kirp	26012	NELF	uc004cmz.2	uc011mex.1	0	0	0	0
kirp	79753	SNIP1	uc001cbi.2	uc010oid.1	0	0	0	0
kirp	51147	ING4	uc001qpw.3	uc009zev.2	0	0	1	0
kirp	57144	PAK7	uc002wnk.2	uc010gby.1	0	0	0	0
kirp	8887	TAX1BP1	uc003szk.2	uc011jzp.1	0	0	0	0
kirp	51451	LCMT1	uc002dnx.1	uc002dnz.1	0	0	0	0
kirp	7644	ZNF91	uc002nre.2	uc002nrd.2	0	1	0	0
kirp	27252	KLHL20	uc001gjc.2	uc009wwf.2	0	0	0	0
kirp	6000	RGS7	uc010pyi.1	uc001hyt.2	0	0	1	0
kirp	83787	ARMC10	uc003vaw.1	uc003vaz.1	0	0	0	0
kirp	10625	IVNS1ABP	uc001grl.2	uc001gri.2	1	0	0	0
kirp	5160	PDHA1	uc004czg.3	uc010nfl.2	0	0	0	0
kirp	1196	CLK2	uc001fjy.2	uc001fjx.2	0	1	0	0
kirp	975	CD81	uc001lwf.1	uc001lwh.1	0	0	1	0
kirp	11266	DUSP12	uc001gbo.2	uc001gbp.2	0	0	0	0
kirp	54849	DEF8	uc002fpo.1	uc002fpm.2	0	0	0	0
kirp	4882	NPR2	uc003zyd.2	uc010mlb.2	0	0	0	0
kirp	388677	NOTCH2NL	uc010oyh.1	uc001emo.2	0	1	0	0
kirp	80212	CCDC92	uc001ufw.1	uc001ufy.1	0	0	0	0
kirp	91050	CCDC149	uc003grc.2	uc003grb.2	0	0	0	0
kirp	9150	CTDP1	uc002lnh.1	uc002lni.1	0	0	0	0
kirp	26985	AP3M1	uc001jwg.2	uc010qla.1	0	0	0	0
kirp	1265	CNN2	uc002lqu.2	uc002lqv.2	0	0	0	0
kirp	2926	GRSF1	uc010iia.1	uc011caz.1	0	0	0	0
kirp	83940	TATDN1	uc003yrd.2	uc010mdm.2	0	0	0	0
kirp	1030	CDKN2B	uc003zpo.2	uc003zpn.2	0	0	1	0
kirp	9170	LPAR2	uc002nnb.3	uc002nna.3	0	0	0	0
kirp	9219	MTA2	uc001ntq.1	uc010rlx.1	0	0	1	0
kirp	55062	WIPI1	uc010dey.2	uc010wqo.1	1	0	0	0
kirp	9677	PPIP5K1	uc001zrw.2	uc001zrv.2	0	0	0	0
kirp	283130	SLC25A45	uc009yqi.1	uc001odp.1	0	0	0	0
kirp	9696	CROCC	uc001azt.2	uc001azu.2	0	1	0	0
kirp	10011	SRA1	uc003lfz.2	uc003lga.2	0	0	0	0
kirp	3431	SP110	uc002vqi.3	uc010fxj.2	1	1	0	0
kirp	10694	CCT8	uc002ynb.2	uc002ymz.2	0	0	0	0
kirp	56935	C11orf75	uc001pds.3	uc001pdr.2	0	0	0	0
kirp	654346	LGALS9C	uc010vyb.1	uc002gtw.2	1	0	0	0
kirp	5518	PPP2R1A	uc002pyp.2	uc010ydk.1	0	0	0	0
kirp	6442	SGCA	uc002iqj.2	uc010wmi.1	0	0	0	0
kirp	1186	CLCN7	uc002clv.2	uc002clu.2	0	0	0	0
kirp	1155	TBCB	uc002odg.1	uc002odh.1	0	0	0	0
kirp	9169	SFRS2IP	uc001rox.2	uc001row.2	0	0	0	0
kirp	5154	PDGFA	uc003sir.2	uc003sis.2	1	0	0	0
kirp	10908	PNPLA6	uc002mgs.2	uc002mgt.1	0	0	0	0
kirp	55793	FAM63A	uc001ewg.2	uc001ewc.2	1	0	0	0
kirp	90861	HN1L	uc002cmg.2	uc010brt.2	0	0	0	0
kirp	54482	CCDC76	uc001dsv.2	uc010ouf.1	0	0	0	0
kirp	5915	RARB	uc003cdh.2	uc003cdi.1	0	0	0	0
kirp	56181	FAM54B	uc001bkq.3	uc010oet.1	0	0	0	0
kirp	60528	ELAC2	uc002gnz.3	uc002gnw.3	1	0	0	0
kirp	999	CDH1	uc002ewg.1	uc010cfg.1	0	1	0	0
kirp	5870	RAB6A	uc001oue.2	uc009yts.2	0	1	0	0
kirp	284695	ZNF326	uc001dnq.2	uc001dnr.2	0	0	0	0
kirp	5018	OXA1L	uc001wgn.2	uc001wgq.2	0	0	0	0
kirp	2833	CXCR3	uc004eaf.2	uc011mpx.1	0	0	0	0
kirp	1487	CTBP1	uc003gcu.1	uc003gcw.2	0	0	1	0
kirp	4086	SMAD1	uc003ikd.2	uc011cic.1	0	0	0	0
kirp	6700	SPRR2A	uc009woa.2	uc001fbd.2	0	1	0	0
kirp	8682	PEA15	uc001fvk.2	uc001fvm.2	0	0	1	0
kirp	129285	KLRAQ1	uc002rwl.2	uc010yok.1	0	0	0	0
kirp	29992	PILRA	uc003uuo.1	uc011kjn.1	0	1	0	0
kirp	8895	CPNE3	uc003ydv.2	uc003ydw.1	1	0	0	0
kirp	3240	HP	uc002fbx.3	uc010cgm.2	0	0	0	0
kirp	56652	C10orf2	uc001ksf.2	uc010qpv.1	0	0	0	0
kirp	9512	PMPCB	uc003vbl.2	uc010liv.2	0	0	0	0
kirp	55646	LYAR	uc003ght.2	uc011bvx.1	0	0	0	0
kirp	57556	SEMA6A	uc010jck.2	uc011cwe.1	0	0	0	0
kirp	79906	MORN1	uc001ajb.1	uc001ajd.1	0	0	0	0
kirp	440193	CCDC88C	uc010aty.2	uc001xzj.2	0	0	0	0
kirp	159090	FAM122B	uc004exs.2	uc004ext.2	0	0	0	0
kirp	253635	CCDC75	uc010ezz.2	uc002rpr.3	0	0	0	0
kirp	84267	C9orf64	uc004anb.2	uc004anc.2	0	0	0	0
kirp	149469	C1orf84	uc001cji.1	uc001cjh.2	0	0	0	0
kirp	4638	MYLK	uc011bjv.1	uc003egl.2	0	1	1	0
kirp	699	BUB1	uc010yxh.1	uc010fkb.2	0	0	1	0
kirp	2778	GNAS	uc002xzx.2	uc002yab.2	0	0	1	0
kirp	2281	FKBP1B	uc002rer.2	uc002res.2	0	0	0	0
kirp	2053	EPHX2	uc003xfu.2	uc010luw.2	0	0	0	0
kirp	79648	MCPH1	uc003wqh.2	uc003wqi.2	0	0	1	0
kirp	9217	VAPB	uc002xza.2	uc010zzo.1	0	0	1	0
kirp	65109	UPF3B	uc004esa.1	uc004erz.1	0	0	0	0
kirp	170691	ADAMTS17	uc002bvv.1	uc002bvw.1	0	1	0	0
kirp	4670	HNRNPM	uc010dwe.2	uc010dwd.2	0	0	0	0
kirp	3693	ITGB5	uc003eho.2	uc010hrx.2	1	0	0	0
kirp	51755	CDK12	uc002hrw.3	uc010cvv.2	0	0	0	0
kirp	90586	LOC90586	uc002ibw.1	uc002ibx.2	0	0	0	0
kirp	54433	GAR1	uc003hzt.2	uc010imi.2	0	0	0	0
kirp	10450	PPIE	uc001cds.1	uc001cdt.1	0	0	1	0
kirp	10201	NME6	uc011bbh.1	uc003cso.2	0	0	0	0
kirp	23460	ABCA6	uc002jhw.1	uc002jhx.1	0	0	0	0
kirp	27030	MLH3	uc001xrd.1	uc001xre.1	0	0	0	0
kirp	26086	GPSM1	uc004chd.2	uc004che.2	0	0	0	0
kirp	3786	KCNQ3	uc010mdt.2	uc003ytj.2	0	0	0	0
kirp	26233	FBXL6	uc003zcb.2	uc003zbz.2	0	0	1	0
kirp	2819	GPD1	uc001rvz.2	uc001rwa.2	0	0	0	0
kirp	84513	PPAPDC1B	uc003xlf.3	uc010lwd.2	0	0	0	0
kirp	79884	MAP9	uc003ios.2	uc011cin.1	0	0	0	0
kirp	8528	DDO	uc003puc.2	uc003pud.2	0	0	0	0
kirp	123803	NTAN1	uc002ddd.2	uc010uzo.1	0	0	0	0
kirp	26260	FBXO25	uc003woy.2	uc003wpa.2	0	0	0	0
kirp	4781	NFIB	uc003zle.2	uc003zld.2	1	0	1	0
kirp	142940	TRUB1	uc001lcd.2	uc010qsl.1	0	0	0	0
kirp	7879	RAB7A	uc003eks.1	uc003ekt.2	0	1	0	0
kirp	29079	MED4	uc010tge.1	uc010tgf.1	0	0	0	0
kirp	29122	PRSS50	uc003cqe.1	uc003cqf.1	0	0	0	0
kirp	54973	CPSF3L	uc001aee.1	uc001aej.1	0	0	0	0
kirp	202915	TMEM184A	uc003skv.3	uc003skw.3	0	0	0	0
kirp	64419	MTMR14	uc003bsa.2	uc010hcl.2	0	0	0	0
kirp	5604	MAP2K1	uc010bhq.2	uc010ujp.1	0	0	0	0
kirp	9415	FADS2	uc001nsl.1	uc001nsj.2	0	0	0	0
kirp	283518	KCNRG	uc001vdt.2	uc001vdu.2	0	0	0	0
kirp	54629	FAM63B	uc002afj.2	uc002afi.2	0	0	0	0
kirp	57126	CD177	uc002owi.2	uc002owj.2	0	0	0	0
kirp	148223	C19orf25	uc010dsk.2	uc002lsx.1	0	0	0	0
kirp	9413	FAM189A2	uc010mon.1	uc010moo.1	0	1	0	0
kirp	23328	SASH1	uc003qme.1	uc003qmf.1	0	1	0	0
kirp	55512	SMPD3	uc010vlh.1	uc010cfe.2	0	0	0	0
kirp	387990	TOMM20L	uc001xdr.1	uc010trq.1	0	1	0	0
kirp	1014	CDH16	uc002eql.2	uc002eqm.2	0	1	0	0
kirp	57828	CATSPERG	uc002oig.3	uc002oif.3	0	0	0	0
kirp	283922	LOC283922	uc010vms.1	uc002fcr.2	0	0	0	0
kirp	9912	RICH2	uc010vvl.1	uc002gns.3	0	0	0	0
kirp	83989	FAM172A	uc010jbd.2	uc011cuj.1	0	1	0	0
kirp	1071	CETP	uc002eki.2	uc002ekj.2	0	0	0	0
kirp	10346	TRIM22	uc001mbr.2	uc009yes.2	0	0	0	0
kirp	8681	JMJD7-PLA2G4B	uc001zon.2	uc010bco.2	0	0	0	0
kirp	309	ANXA6	uc003ltl.1	uc003ltn.1	0	0	0	0
kirp	27158	NDOR1	uc004clw.2	uc004cly.2	0	0	0	0
kirp	199746	U2AF1L4	uc002obg.2	uc002obe.2	0	0	0	0
kirp	23241	PACS2	uc001yqt.2	uc001yqs.2	0	0	0	0
kirp	23065	KIAA0090	uc001bbo.2	uc001bbr.2	0	0	0	0
kirp	199870	FAM76A	uc001boq.2	uc010ofm.1	0	0	0	0
kirp	915	CD3D	uc001pss.1	uc001pst.1	0	0	0	0
kirp	6687	SPG7	uc002fnj.2	uc002fnl.2	0	0	0	0
kirp	117177	RAB3IP	uc001svp.2	uc001svm.2	0	0	0	0
kirp	79140	CCDC28B	uc001bul.1	uc001buk.2	0	0	0	0
kirp	56927	GPR108	uc002mfp.2	uc010duv.2	0	0	0	0
kirp	5532	PPP3CB	uc001jui.2	uc001jue.2	0	0	0	0
kirp	84264	HAGHL	uc002cjo.1	uc002cjn.1	0	0	0	0
kirp	11080	DNAJB4	uc001dij.2	uc010orn.1	0	0	0	0
kirp	8678	BECN1	uc002ibn.2	uc010whc.1	0	0	1	0
kirp	80312	TET1	uc001jok.3	uc009xpw.1	0	0	0	0
kirp	800	CALD1	uc003vsd.2	uc010lmn.2	0	1	0	0
kirp	3990	LIPC	uc002afa.1	uc010ugy.1	0	0	0	0
kirp	5257	PHKB	uc002eeu.3	uc002eew.3	0	0	0	0
kirp	84957	RELT	uc001otv.2	uc001otx.2	0	0	0	0
kirp	51175	TUBE1	uc003pvq.2	uc003pvr.2	0	0	0	0
kirp	7348	UPK1B	uc003ecc.2	uc011bix.1	0	0	0	0
kirp	139231	FAM199X	uc004elw.2	uc004elx.2	0	0	0	0
kirp	55183	RIF1	uc002txm.2	uc002txn.2	0	0	0	0
kirp	27229	TUBGCP4	uc001zrn.2	uc001zro.2	0	0	0	0
kirp	26043	UBXN7	uc003fwm.3	uc003fwn.3	0	0	0	0
kirp	124411	ZNF720	uc002ecq.2	uc002ecn.3	0	1	0	0
kirp	80270	HSD3B7	uc002eaf.2	uc010cac.2	0	0	0	0
kirp	170463	SSBP4	uc002niz.2	uc002niy.2	1	0	0	0
kirp	2901	GRIK5	uc002osj.1	uc002osi.1	0	1	0	0
kirp	6904	TBCD	uc002kfz.2	uc002kgc.2	0	0	0	0
kirp	7029	TFDP2	uc011bng.1	uc011bnf.1	0	1	0	0
kirp	518	ATP5G3	uc002uka.3	uc002ukb.1	0	0	0	0
kirp	79710	MORC4	uc004emu.3	uc004emw.3	1	0	0	0
kirp	8562	DENR	uc001uda.2	uc001udb.2	0	0	0	0
kirp	8641	PCDHGB4	uc011dav.1	uc003lkc.1	0	0	0	0
kirp	9537	TP53I11	uc001myk.2	uc001mym.2	0	0	0	0
kirp	1161	ERCC8	uc003jsm.3	uc011cqp.1	0	0	0	0
kirp	55466	DNAJA4	uc002bdj.1	uc002bdk.2	0	0	0	0
kirp	91754	NEK9	uc001xrl.2	uc001xrk.2	0	0	0	0
kirp	2259	FGF14	uc001vpd.1	uc001vpe.2	0	0	0	0
kirp	3607	FOXK2	uc002kfn.2	uc002kfp.2	0	0	0	0
kirp	55798	METTL2B	uc003vnf.2	uc003vng.2	0	0	0	0
kirp	57731	SPTBN4	uc002ooa.2	uc010egx.2	0	0	0	0
kirp	10147	SFRS14	uc002nlb.2	uc002nkz.1	0	0	0	0
kirp	5652	PRSS8	uc002ebc.3	uc010vfe.1	0	0	0	0
kirp	5199	CFP	uc004dig.3	uc004dii.1	0	1	0	0
kirp	93145	OLFM2	uc002mmp.2	uc002mmo.2	1	0	0	0
kirp	7098	TLR3	uc003iyq.2	uc003iyr.2	0	0	0	0
kirp	1173	AP2M1	uc003fmw.2	uc003fmx.2	0	0	0	0
kirp	100133669	LOC100133669	uc011ljz.1	uc003yxl.3	0	0	0	0
kirp	163071	ZNF114	uc002pim.1	uc002pin.2	0	0	0	0
kirp	11171	STRAP	uc001rdc.3	uc001rdd.3	0	0	0	0
kirp	51237	MGC29506	uc003lei.2	uc010jfe.2	0	0	0	0
kirp	80169	C17orf68	uc002gkq.3	uc010cnv.2	0	0	0	0
kirp	8576	STK16	uc010zky.1	uc002vkp.2	0	0	0	0
kirp	55450	CAMK2N1	uc001bdh.2	uc001bdg.2	0	0	0	0
kirp	6625	SNRNP70	uc002pmk.2	uc002pmi.1	0	0	0	0
kirp	10279	PRSS16	uc003njb.2	uc003njd.2	0	0	0	0
kirp	54866	PPP1R14D	uc001zmy.2	uc001zmz.2	0	0	0	0
kirp	1267	CNP	uc002hyl.1	uc002hym.1	0	0	0	0
kirp	83882	TSPAN10	uc010die.2	uc010did.1	0	0	0	0
kirp	56931	DUS3L	uc002mdc.2	uc002mdd.2	0	0	0	0
kirp	30819	KCNIP2	uc001kty.2	uc001ktx.2	0	0	1	0
kirp	2036	EPB41L1	uc002xex.2	uc002xey.2	0	0	0	0
kirp	7378	UPP1	uc003tol.2	uc003too.2	0	0	0	0
kirp	79800	ALS2CR8	uc002uzo.2	uc010zic.1	0	0	0	0
kirp	84174	SLA2	uc002xfu.2	uc002xfv.2	0	0	0	0
kirp	841	CASP8	uc002uxn.2	uc010ftf.2	0	0	1	0
kirp	9444	QKI	uc003qui.2	uc003quj.2	0	0	0	0
kirp	55741	EDEM2	uc002xbo.2	uc002xbq.2	0	0	0	0
kirp	51004	COQ6	uc001xph.2	uc001xpf.2	0	0	0	0
kirp	6729	SRP54	uc001wso.2	uc010tpq.1	0	0	0	0
kirp	262	AMD1	uc003puk.1	uc011eay.1	0	0	0	0
kirp	7027	TFDP1	uc001vtw.2	uc001vtx.2	0	0	0	0
kirp	5510	PPP1R7	uc002wat.1	uc002wau.1	0	0	0	0
kirp	23304	UBR2	uc011dus.1	uc011duu.1	0	0	0	0
kirp	1191	CLU	uc003xfz.1	uc003xfw.1	0	0	0	0
kirp	54830	NUP62CL	uc004ena.2	uc004enb.2	0	1	0	0
kirp	5636	PRPSAP2	uc002gup.1	uc010vyj.1	0	0	0	0
kirp	122953	JDP2	uc001xrq.2	uc010asj.2	0	0	0	0
kirp	54984	PINX1	uc003wth.2	uc003wti.2	0	0	0	0
kirp	2001	ELF5	uc001mvo.1	uc001mvp.1	0	0	0	0
kirp	9704	DHX34	uc010xyn.1	uc010xyo.1	0	0	0	0
kirp	151011	SEPT10	uc002tew.2	uc010fjo.2	0	0	1	0
kirp	84276	NICN1	uc003cxa.2	uc003cwz.1	0	0	0	0
kirp	8812	CCNK	uc001ygi.3	uc001ygg.3	0	0	0	0
kirp	25817	FAM19A5	uc003bim.3	uc003bio.3	1	0	0	0
kirp	27316	RBMX	uc004fae.1	uc004fag.1	0	0	1	0
kirp	91298	C12orf29	uc001tao.2	uc009zsk.2	0	0	0	0
kirp	7347	UCHL3	uc001vjq.2	uc001vjr.2	0	0	0	0
kirp	84317	CCDC115	uc002tqy.1	uc002tqx.2	0	0	0	0
kirp	170371	C10orf128	uc001jhn.3	uc001jhl.3	0	0	0	0
kirp	54093	SETD4	uc002yuy.2	uc002yuz.2	0	0	0	0
kirp	64902	AGXT2	uc003jjf.2	uc003jje.1	0	0	0	0
kirp	10919	EHMT2	uc003nxz.1	uc003nxv.1	0	1	1	0
kirp	3756	KCNH1	uc001hic.2	uc001hib.2	0	0	0	0
kirp	8563	THOC5	uc003afu.2	uc003afq.2	0	0	0	0
kirp	85301	COL27A1	uc011lxl.1	uc011lxn.1	0	0	0	0
kirp	3098	HK1	uc001jpl.3	uc001jpk.3	0	0	0	0
kirp	117153	MIA2	uc001wux.2	uc010amy.1	0	0	0	0
kirp	2898	GRIK2	uc010kcw.2	uc003pqp.3	0	0	0	0
kirp	122402	TDRD9	uc001yom.3	uc001yon.3	0	0	0	0
kirp	11186	RASSF1	uc003dab.1	uc003daa.1	0	0	0	0
kirp	6257	RXRB	uc003odb.2	uc003odd.2	0	1	0	0
kirp	7756	ZNF207	uc002hhj.3	uc002hhl.1	0	1	0	0
kirp	135114	HINT3	uc003qal.3	uc010keu.2	0	0	0	0
kirp	1576	CYP3A4	uc011kja.1	uc011kiz.1	0	0	0	0
kirp	1891	ECH1	uc002oji.2	uc002ojh.2	0	0	0	0
kirp	140462	ASB9	uc004cwk.2	uc004cwm.2	0	0	0	0
kirp	57559	STAMBPL1	uc001kfk.2	uc001kfn.2	0	0	0	0
kirp	54542	RC3H2	uc010mwc.1	uc004bne.3	0	0	0	0
kirp	5252	PHF1	uc003oeh.2	uc011drh.1	0	1	1	0
kirp	654466	KGFLP2	uc004aca.3	uc011lqu.1	0	0	0	0
kirp	85409	NKD2	uc003jbt.1	uc010itf.1	0	1	0	0
kirp	5270	SERPINE2	uc002vnv.2	uc010zlr.1	0	0	0	0
kirp	8723	SNX4	uc003eib.2	uc011bkf.1	0	0	0	0
kirp	25879	DCAF13	uc003yln.2	uc003ylo.2	0	0	0	0
kirp	10039	PARP3	uc003dbz.2	uc003dby.2	0	0	0	0
kirp	56919	DHX33	uc002gca.2	uc002gbz.2	0	0	0	0
kirp	121260	SLC15A4	uc001uhu.2	uc001uhv.2	0	0	0	0
kirp	81550	TDRD3	uc010aeg.2	uc001vib.3	0	0	0	0
kirp	222256	CDHR3	uc003vdk.2	uc003vdn.2	0	1	0	0
kirp	5884	RAD17	uc003jwh.2	uc003jwo.2	0	0	0	0
kirp	5774	PTPN3	uc011lwh.1	uc011lwg.1	0	0	0	0
kirp	3183	HNRNPC	uc001waf.2	uc010tlr.1	0	0	1	0
kirp	54522	ANKRD16	uc010qat.1	uc001iio.1	0	0	0	0
kirp	25790	CCDC19	uc001fui.2	uc001ful.2	0	1	0	0
kirp	57705	WDFY4	uc010qgn.1	uc001jha.3	0	0	0	0
kirp	1520	CTSS	uc001evo.1	uc010pcj.1	0	0	0	0
kirp	4193	MDM2	uc001sui.2	uc009zrf.2	0	0	1	0
kirp	4050	LTB	uc003nuk.2	uc003nul.2	0	0	1	0
kirp	7373	COL14A1	uc003yox.2	uc003yoz.2	0	1	0	0
kirp	145447	ABHD12B	uc001wyr.2	uc010any.2	0	0	0	0
kirp	3699	ITIH3	uc003dfv.2	uc011bek.1	0	0	0	0
kirp	3984	LIMK1	uc003uaa.1	uc003uab.2	0	1	0	0
kirp	57092	PCNP	uc003dva.2	uc003dvb.2	0	0	0	0
kirp	322	APBB1	uc001mcz.1	uc010rab.1	0	0	0	0
kirp	64708	COPS7B	uc002vsg.1	uc010fxy.1	0	0	0	0
kirp	221424	C6orf154	uc003ovj.1	uc003ovk.1	0	0	0	0
kirp	153129	SLC38A9	uc003jqf.2	uc003jqe.2	0	0	0	0
kirp	9209	LRRFIP2	uc003cgt.3	uc003cgs.3	0	0	0	0
kirp	84245	MRI1	uc002mxe.2	uc002mxf.2	0	0	0	0
kirp	57691	KIAA1586	uc003pdj.2	uc011dxm.1	0	0	0	0
kirp	65123	INTS3	uc001fct.2	uc001fcw.2	0	0	0	0
kirp	55777	MBD5	uc002two.2	uc002twp.2	0	0	0	0
kirp	57223	SMEK2	uc002rzc.2	uc002rze.2	0	0	0	0
kirp	11275	KLHL2	uc003irb.2	uc010ira.2	0	0	1	0
kirp	23145	SSPO	uc003wgh.2	uc010lpl.1	0	1	0	0
kirp	2263	FGFR2	uc010qtj.1	uc010qtk.1	0	0	0	0
kirp	56145	PCDHA3	uc003lhf.2	uc011czz.1	0	0	0	0
kirp	10861	SLC26A1	uc003gcc.2	uc003gbx.2	0	0	0	0
kirp	23198	PSME4	uc002rxp.2	uc010fbt.1	0	0	0	0
kirp	112885	PHF21B	uc011aql.1	uc011aqk.1	0	0	0	0
kirp	9448	MAP4K4	uc002tbf.2	uc002tbk.2	0	1	1	0
kirp	1848	DUSP6	uc001tay.2	uc001taz.2	0	0	0	0
kirp	81545	FBXO38	uc003lpf.1	uc003lph.2	0	0	0	0
kirp	63906	GPATCH3	uc001bne.2	uc009vsp.1	0	0	0	0
kirp	5641	LGMN	uc001yaw.2	uc010aul.2	0	0	0	0
kirp	85411	C6orf114	uc003nau.2	uc003nav.2	0	0	0	0
kirp	357	SHROOM2	uc004csu.1	uc004csv.2	0	0	0	0
kirp	10897	YIF1A	uc001ohk.3	uc001ohj.2	0	0	0	0
kirp	6405	SEMA3F	uc003cyj.2	uc003cyk.2	0	0	0	0
kirp	162993	ZNF846	uc002mmb.1	uc002mmc.1	0	0	0	0
kirp	79621	RNASEH2B	uc001vfa.3	uc001vfb.3	0	0	0	0
kirp	26000	TBC1D10B	uc002dxu.2	uc002dxt.2	0	0	0	0
kirp	667	DST	uc003pcy.3	uc003pcv.3	0	0	1	0
kirp	10262	SF3B4	uc001etj.1	uc001eti.1	0	0	1	0
kirp	374618	TEX9	uc002adp.2	uc002ado.1	0	0	0	0
kirp	65117	RSRC2	uc001ucr.2	uc001ucq.2	0	1	0	0
kirp	728635	DHRS4L1	uc010tnu.1	uc010alc.2	0	0	0	0
kirp	117145	THEM4	uc001ezk.1	uc001ezj.1	0	0	0	0
kirp	116988	AGAP3	uc003wjg.1	uc003wjj.1	0	1	0	0
kirp	5371	PML	uc002awk.2	uc002awy.2	0	0	1	0
kirp	219670	ENKUR	uc001isg.1	uc001ish.1	0	0	0	0
kirp	11222	MRPL3	uc003eoh.2	uc011blo.1	0	0	0	0
